iter	Logloss
1513	0.364018172
1514	0.3639005323
1515	0.3637132347
1516	0.3635310481
1517	0.3633957058
1518	0.3632119298
1519	0.36311692
1520	0.3629807532
1521	0.3628313243
1522	0.362648348
1523	0.3624661217
1524	0.3623532752
1525	0.3622431109
1526	0.3621227841
1527	0.3619751384
1528	0.3618642042
1529	0.3617282112
1530	0.3616170983
1531	0.3615256598
1532	0.3614118497
1533	0.3613023857
1534	0.3611210336
1535	0.3610090166
1536	0.3608986537
1537	0.3607528259
1538	0.360644574
1539	0.3605315934
1540	0.3604367326
1541	0.3603039086
1542	0.3601215829
1543	0.359985585
1544	0.359851405
1545	0.3597168078
1546	0.3595344126
1547	0.3594438881
1548	0.3593093256
1549	0.3591278791
1550	0.3590184351
1551	0.3588856012
1552	0.3587898314
1553	0.358681649
1554	0.3585009078
1555	0.3584077905
1556	0.3582959374
1557	0.358151868
1558	0.3579720606
1559	0.3578635106
1560	0.357682839
1561	0.357573693
1562	0.3574285557
1563	0.3572487086
1564	0.3571045001
1565	0.3569602668
1566	0.3567821433
1567	0.3566727887
1568	0.3565788219
1569	0.356398955
1570	0.3562921733
1571	0.3561973075
1572	0.3560530692
1573	0.3558749159
1574	0.3557827771
1575	0.35560368
1576	0.3554608126
1577	0.3552808563
1578	0.3551034878
1579	0.3549591949
1580	0.3548661619
1581	0.354690517
1582	0.3545737018
1583	0.3544823627
1584	0.3543049991
1585	0.3541730791
1586	0.3540423165
1587	0.3538639992
1588	0.3537480086
1589	0.3535731882
1590	0.3534581661
1591	0.3532816668
1592	0.353150636
1593	0.3530371437
1594	0.3529298703
1595	0.3527515034
1596	0.3526473741
1597	0.3525407165
1598	0.3523614407
1599	0.3522719294
1600	0.3521652619
1601	0.3520352294
1602	0.3518935492
1603	0.3517886053
1604	0.3516827673
1605	0.3515743514
1606	0.3514618476
1607	0.3512861331
1608	0.3511452725
1609	0.3509695232
1610	0.3508304407
1611	0.3506886661
1612	0.3505505671
1613	0.3504353762
1614	0.350261425
1615	0.3501540224
1616	0.3500416378
1617	0.3499139349
1618	0.3498098999
1619	0.3496813575
1620	0.3495764732
1621	0.34947067
1622	0.3493794302
1623	0.3492721617
1624	0.3491330494
1625	0.3490284582
1626	0.3489159495
1627	0.3487748106
1628	0.3486690521
1629	0.3485804548
1630	0.3484528065
1631	0.3483608613
1632	0.3482235074
1633	0.3480844398
1634	0.3479933093
1635	0.3478191942
1636	0.347716098
1637	0.3476249427
1638	0.3475152055
1639	0.3473752141
1640	0.3472037315
1641	0.347098887
1642	0.3469958554
1643	0.3468233645
1644	0.3466500839
1645	0.3465394328
1646	0.3464280119
1647	0.3462906579
1648	0.3461502691
1649	0.3460414161
1650	0.3459365815
1651	0.3458327502
1652	0.3457304786
1653	0.3456257184
1654	0.3454558998
1655	0.3453420351
1656	0.3452545603
1657	0.3451449424
1658	0.3450058401
1659	0.3449174066
1660	0.3447809368
1661	0.3446908295
1662	0.344520991
1663	0.3443502337
1664	0.3442405611
1665	0.3440697988
1666	0.3439667771
1667	0.3438655386
1668	0.3437390774
1669	0.343651697
1670	0.3434807658
1671	0.3433413307
1672	0.3432157487
1673	0.3431137154
1674	0.3429428339
1675	0.3427746693
1676	0.3426999698
1677	0.3425978919
1678	0.3424296925
1679	0.3422588259
1680	0.3420906017
1681	0.3419206043
1682	0.341797322
1683	0.3416586071
1684	0.3415797154
1685	0.3414114217
1686	0.3413087428
1687	0.3412100573
1688	0.3410418381
1689	0.3408717662
1690	0.3407044063
1691	0.3405804833
1692	0.3404435764
1693	0.3403357069
1694	0.3402335544
1695	0.3401266038
1696	0.3400024027
1697	0.3398663451
1698	0.3396989504
1699	0.3395323753
1700	0.339431112
1701	0.3393231978
1702	0.3391574919
1703	0.3390564173
1704	0.3389690171
1705	0.3388681511
1706	0.3387593776
1707	0.3385944963
1708	0.3384614835
1709	0.3383751512
1710	0.3382895539
1711	0.338186721
1712	0.3380814344
1713	0.3379474729
1714	0.3378397375
1715	0.3376749506
1716	0.3375894378
1717	0.337489148
1718	0.3373887936
1719	0.3372903913
1720	0.3371574332
1721	0.3370701671
1722	0.3369488219
1723	0.3368184368
1724	0.3366854688
1725	0.336578548
1726	0.3364465584
1727	0.3363447289
1728	0.3362116764
1729	0.3360804965
1730	0.3359820445
1731	0.3358591447
1732	0.3357607226
1733	0.3356744051
1734	0.3355121215
1735	0.3354138136
1736	0.3352908194
1737	0.3351259728
1738	0.3350185305
1739	0.3349152207
1740	0.3348289281
1741	0.3347434998
1742	0.3346366982
1743	0.3344744841
1744	0.3343113214
1745	0.3342113098
1746	0.3341123362
1747	0.3339788318
1748	0.3338747869
1749	0.333777234
1750	0.3336552729
1751	0.3335708231
1752	0.33347179
1753	0.3333432327
1754	0.3332448502
1755	0.3331381182
1756	0.3330195496
1757	0.3328893085
1758	0.3327833513
1759	0.3326517642
1760	0.3325205942
1761	0.3324379673
1762	0.3323544959
1763	0.3322232465
1764	0.332060943
1765	0.3319324553
1766	0.3318335265
1767	0.3316702545
1768	0.3315712909
1769	0.3314126035
1770	0.3313142707
1771	0.3311947137
1772	0.3310909917
1773	0.3309304317
1774	0.3308093796
1775	0.3307061195
1776	0.3306096643
1777	0.3304912051
1778	0.3303880692
1779	0.3302595367
1780	0.3301752855
1781	0.3300711811
1782	0.3299518526
1783	0.3297931204
1784	0.3297087848
1785	0.3295812309
1786	0.3294205964
1787	0.3292599469
1788	0.3291568458
1789	0.3289988836
1790	0.3288939695
1791	0.3287342737
1792	0.3286322703
1793	0.3285291245
1794	0.3284311295
1795	0.3282732566
1796	0.3281701008
1797	0.3280402025
1798	0.3279134929
1799	0.3278163671
1800	0.3277208408
1801	0.3275950303
1802	0.3274986843
1803	0.327404966
1804	0.3272763491
1805	0.3271166881
1806	0.3270015965
1807	0.3269600123
1808	0.326878493
1809	0.3267196864
1810	0.3265938014
1811	0.3265096893
1812	0.3264290591
1813	0.3263335675
1814	0.3262103597
1815	0.3261130402
1816	0.3259542882
1817	0.3258394351
1818	0.3256805291
1819	0.3255973905
1820	0.3255053858
1821	0.3254239708
1822	0.3253074189
1823	0.3251494219
1824	0.3249931931
1825	0.3248361001
1826	0.3247415721
1827	0.3246601472
1828	0.3245640794
1829	0.3244408717
1830	0.3243243198
1831	0.3242411365
1832	0.3240866562
1833	0.3240061601
1834	0.3239067396
1835	0.323748673
1836	0.3236501217
1837	0.3235541483
1838	0.3234604994
1839	0.3233653307
1840	0.3232091119
1841	0.3230554958
1842	0.3229533931
1843	0.3228755991
1844	0.3227725873
1845	0.3226494342
1846	0.3225559394
1847	0.3224641333
1848	0.3223500252
1849	0.3221955895
1850	0.3220401903
1851	0.3218848854
1852	0.3217607985
1853	0.32160453
1854	0.3214509388
1855	0.3212964535
1856	0.3211961935
1857	0.3210823288
1858	0.3209699641
1859	0.3208755602
1860	0.3207780619
1861	0.3206853718
1862	0.3205936899
1863	0.320466583
1864	0.3203898023
1865	0.3202649653
1866	0.3201741179
1867	0.320057561
1868	0.3199618359
1869	0.3198832721
1870	0.3197891961
1871	0.3196777652
1872	0.3195538074
1873	0.3194418301
1874	0.3193616072
1875	0.3192105591
1876	0.3191154351
1877	0.3189644168
1878	0.3188098868
1879	0.3186985056
1880	0.3185457885
1881	0.3183939705
1882	0.3183040967
1883	0.31820484
1884	0.3180529773
1885	0.3179299384
1886	0.3177790145
1887	0.3176244001
1888	0.3175346653
1889	0.3174151679
1890	0.3172624161
1891	0.317108805
1892	0.3170312295
1893	0.3169346799
1894	0.3167819182
1895	0.3166309297
1896	0.3165114373
1897	0.3163586607
1898	0.3162689159
1899	0.3161178976
1900	0.3160281032
1901	0.3158753961
1902	0.3157838186
1903	0.3157081207
1904	0.3155838201
1905	0.3154768149
1906	0.3153862059
1907	0.3153070509
1908	0.3151976764
1909	0.3150450389
1910	0.3149494032
1911	0.3148307453
1912	0.3147402058
1913	0.314643085
1914	0.314523682
1915	0.3144016316
1916	0.3143112262
1917	0.3141943961
1918	0.3140709847
1919	0.3139754087
1920	0.3138857385
1921	0.3137640605
1922	0.3136876126
1923	0.3135366887
1924	0.3134478827
1925	0.3133584609
1926	0.3132489224
1927	0.3131602407
1928	0.3130839417
1929	0.3129874915
1930	0.3128392001
1931	0.3127467185
1932	0.3126597504
1933	0.3125403871
1934	0.3124210586
1935	0.3123323818
1936	0.3122156809
1937	0.3120665302
1938	0.3119900972
1939	0.3118998905
1940	0.3117840588
1941	0.3116330355
1942	0.3115470956
1943	0.3113978704
1944	0.3112877657
1945	0.3111693859
1946	0.3110756824
1947	0.310929214
1948	0.3107808034
1949	0.310633406
1950	0.3105150412
1951	0.310425664
1952	0.31034938
1953	0.3102566252
1954	0.3101498385
1955	0.3100727846
1956	0.3099860797
1957	0.3098983914
1958	0.309790194
1959	0.3097139498
1960	0.3096385996
1961	0.3095468084
1962	0.3094301472
1963	0.3093530933
1964	0.3092342069
1965	0.3091465781
1966	0.3090598335
1967	0.3089705755
1968	0.3088240723
1969	0.3087355445
1970	0.3086224347
1971	0.3085263272
1972	0.3084327628
1973	0.3083419055
1974	0.3081962218
1975	0.3080897679
1976	0.3079953144
1977	0.3078889648
1978	0.3077724377
1979	0.3076858322
1980	0.3075802624
1981	0.3075024486
1982	0.3074289958
1983	0.3073423306
1984	0.307251508
1985	0.3071344197
1986	0.307016179
1987	0.3068706393
1988	0.3067841083
1989	0.3066933453
1990	0.3065485905
1991	0.3064421515
1992	0.3063679338
1993	0.3062624931
1994	0.3061534762
1995	0.3060397059
1996	0.3059654882
1997	0.3058182249
1998	0.3057160576
1999	0.305642873
2000	0.3055562973
2001	0.305452461
2002	0.3053667098
2003	0.3052793096
2004	0.3051747034
2005	0.305030932
2006	0.3049402783
2007	0.3048247099
2008	0.3047218819
2009	0.304635331
2010	0.30449076
2011	0.3043845246
2012	0.3042809665
2013	0.304189374
2014	0.3041047156
2015	0.3040297429
2016	0.3039177557
2017	0.3038322479
2018	0.3036893507
2019	0.303543811
2020	0.3034319232
2021	0.3033257822
2022	0.3032129109
2023	0.3031223714
2024	0.3029803932
2025	0.3028392742
2026	0.302725638
2027	0.3026212702
2028	0.3025297175
2029	0.3024151921
2030	0.3023124536
2031	0.3021981468
2032	0.3021075974
2033	0.302004834
2034	0.3019327273
2035	0.3018412888
2036	0.3017377555
2037	0.3016249438
2038	0.3015361826
2039	0.3014447689
2040	0.3013423632
2041	0.3012295415
2042	0.301089406
2043	0.3009474923
2044	0.3008572559
2045	0.3007748077
2046	0.3006332169
2047	0.3005613784
2048	0.3004206965
2049	0.3003364056
2050	0.3002539774
2051	0.3001638552
2052	0.3000616332
2053	0.2999888559
2054	0.2999180307
2055	0.2998056362
2056	0.2997240325
2057	0.2996398807
2058	0.2995017717
2059	0.2994282693
2060	0.2993466407
2061	0.2992558628
2062	0.2991169145
2063	0.2990450809
2064	0.298957631
2065	0.2988446951
2066	0.2987323304
2067	0.2986448159
2068	0.2985318104
2069	0.2983928621
2070	0.2982537895
2071	0.2981130381
2072	0.298032398
2073	0.2978934298
2074	0.2978102217
2075	0.2977005492
2076	0.2976130148
2077	0.2975306461
2078	0.2974464546
2079	0.2973765979
2080	0.2972751657
2081	0.2971937309
2082	0.2970822553
2083	0.2969825019
2084	0.2969009578
2085	0.2967636834
2086	0.2966255744
2087	0.296486492
2088	0.2963492721
2089	0.29623953
2090	0.2961589197
2091	0.296072339
2092	0.2959594478
2093	0.2958719283
2094	0.2957904438
2095	0.2956816802
2096	0.2955452998
2097	0.2954638402
2098	0.2953518083
2099	0.2952143898
2100	0.2951445977
2101	0.2950081776
2102	0.294926693
2103	0.2947920809
2104	0.2947230389
2105	0.2946356287
2106	0.294499293
2107	0.2943619688
2108	0.2942813983
2109	0.2941725453
2110	0.294064641
2111	0.2939831217
2112	0.2938467065
2113	0.293766285
2114	0.2936600496
2115	0.2935236643
2116	0.2933881034
2117	0.2933050891
2118	0.2932055096
2119	0.2930708677
2120	0.2929622829
2121	0.2928924362
2122	0.2928119252
2123	0.2927306543
2124	0.2925959627
2125	0.2924865683
2126	0.2923501631
2127	0.2922688723
2128	0.2921719154
2129	0.2920913796
2130	0.2920066168
2131	0.2919087758
2132	0.2918273062
2133	0.2916944325
2134	0.2916131665
2135	0.2915336341
2136	0.2913981254
2137	0.2912928636
2138	0.2912124147
2139	0.2911259358
2140	0.2910490061
2141	0.290912586
2142	0.2908454885
2143	0.2907667557
2144	0.2906597555
2145	0.2905258487
2146	0.290391249
2147	0.2903241615
2148	0.2902429402
2149	0.2901476274
2150	0.2900672778
2151	0.2899588272
2152	0.2898801168
2153	0.2898005371
2154	0.2897227108
2155	0.2896371956
2156	0.2895593792
2157	0.2894906104
2158	0.2894234757
2159	0.2893546671
2160	0.2892494301
2161	0.2891418214
2162	0.2890640398
2163	0.2889845346
2164	0.2888793151
2165	0.2887824749
2166	0.2886838714
2167	0.2885510152
2168	0.288419043
2169	0.2883221706
2170	0.2882560963
2171	0.2881490464
2172	0.2880161777
2173	0.2879202416
2174	0.287824283
2175	0.2876923382
2176	0.2875594199
2177	0.2874634912
2178	0.2873849173
2179	0.2872781505
2180	0.2872013301
2181	0.2871027514
2182	0.287036707
2183	0.2869046157
2184	0.2868278399
2185	0.286695766
2186	0.2865914802
2187	0.2865146647
2188	0.2864485805
2189	0.286381647
2190	0.286313797
2191	0.2862102389
2192	0.2861266931
2193	0.2860499496
2194	0.2859837984
2195	0.2859070102
2196	0.2858286003
2197	0.2857351601
2198	0.2856681943
2199	0.2855723426
2200	0.2854647711
2201	0.2853613819
2202	0.2852846111
2203	0.2851896932
2204	0.2851069172
2205	0.2850275685
2206	0.284934255
2207	0.2848558227
2208	0.2847906599
2209	0.2846864611
2210	0.2846105744
2211	0.2845454365
2212	0.2844785278
2213	0.2844019309
2214	0.2842716401
2215	0.2841415132
2216	0.2840399469
2217	0.283908849
2218	0.283780401
2219	0.2837036401
2220	0.2836385146
2221	0.2835343728
2222	0.2834595044
2223	0.2833644897
2224	0.2832628513
2225	0.2831853727
2226	0.2830569769
2227	0.2829742705
2228	0.2828985403
2229	0.2828052739
2230	0.282722642
2231	0.2826574892
2232	0.2825933223
2233	0.282500118
2234	0.2823698719
2235	0.2822865471
2236	0.2821589982
2237	0.282082277
2238	0.2820092117
2239	0.2819142863
2240	0.2818385238
2241	0.2817110196
2242	0.2816283405
2243	0.2815276682
2244	0.2814353282
2245	0.2813430578
2246	0.2812490513
2247	0.2811483641
2248	0.2810459659
2249	0.2809453209
2250	0.2808178266
2251	0.2807527731
2252	0.2806780388
2253	0.2805514261
2254	0.280485553
2255	0.2803579643
2256	0.2802841042
2257	0.2801825628
2258	0.2800819178
2259	0.2799897591
2260	0.2799247752
2261	0.279798165
2262	0.2797182699
2263	0.2796417798
2264	0.2795627241
2265	0.2794621438
2266	0.2793865278
2267	0.2793133482
2268	0.2791859408
2269	0.2790592859
2270	0.2789344167
2271	0.2788595905
2272	0.2787946736
2273	0.2787208334
2274	0.2786219666
2275	0.2785562749
2276	0.2784831971
2277	0.2784067194
2278	0.2782828584
2279	0.2781561812
2280	0.2780312747
2281	0.2779664919
2282	0.2778667385
2283	0.2778037339
2284	0.2776780302
2285	0.2775531436
2286	0.27748923
2287	0.2774161349
2288	0.2773431813
2289	0.2772685438
2290	0.2771445413
2291	0.2770656198
2292	0.2769390345
2293	0.2768485223
2294	0.2767498319
2295	0.276687714
2296	0.2765880153
2297	0.276514252
2298	0.276388526
2299	0.2763156518
2300	0.2762534867
2301	0.2761295388
2302	0.2760549511
2303	0.2759292399
2304	0.2758062606
2305	0.2757083575
2306	0.2755835205
2307	0.2755107159
2308	0.2753850495
2309	0.2752610867
2310	0.2751741682
2311	0.2750485068
2312	0.2749490514
2313	0.2748578837
2314	0.2747684841
2315	0.2746896322
2316	0.2746018171
2317	0.2745031193
2318	0.2744311765
2319	0.2743417596
2320	0.2742688631
2321	0.2741951669
2322	0.2740721603
2323	0.2739835034
2324	0.2738605787
2325	0.2737983515
2326	0.2736754393
2327	0.2736134132
2328	0.2734903246
2329	0.2734192361
2330	0.2733563011
2331	0.2732810502
2332	0.2731589104
2333	0.2730960225
2334	0.2730074128
2335	0.2729453867
2336	0.2728568216
2337	0.2727674693
2338	0.2726444751
2339	0.272522375
2340	0.272450457
2341	0.2723611221
2342	0.2722407381
2343	0.2721795837
2344	0.2721061135
2345	0.2720449815
2346	0.2719228342
2347	0.2718260015
2348	0.271730952
2349	0.2716425036
2350	0.2715654448
2351	0.2714894315
2352	0.2714107484
2353	0.2713148793
2354	0.2712396135
2355	0.271117568
2356	0.2710457544
2357	0.2709263091
2358	0.2708553895
2359	0.2707341909
2360	0.2706138367
2361	0.2705420554
2362	0.2704711507
2363	0.2704001268
2364	0.270338277
2365	0.2702690512
2366	0.2702080136
2367	0.2701302643
2368	0.2700108439
2369	0.2699499031
2370	0.2698648795
2371	0.2697765256
2372	0.2697064628
2373	0.2696123347
2374	0.2695345903
2375	0.2694160442
2376	0.2693425467
2377	0.2692684109
2378	0.2691480964
2379	0.2690539956
2380	0.2689656839
2381	0.268891486
2382	0.2687956641
2383	0.2686771477
2384	0.2685577124
2385	0.268438446
2386	0.268364196
2387	0.2682882299
2388	0.2682123507
2389	0.2681265647
2390	0.2680514604
2391	0.2679321269
2392	0.2678631196
2393	0.267767479
2394	0.2676924169
2395	0.2676058561
2396	0.267529962
2397	0.2674114704
2398	0.2673424408
2399	0.2672725245
2400	0.2671540926
2401	0.2670842161
2402	0.2669910764
2403	0.2669211999
2404	0.2668470616
2405	0.2667613626
2406	0.266642943
2407	0.2665722842
2408	0.2664538274
2409	0.2663788423
2410	0.2663098673
2411	0.2661923468
2412	0.2661183178
2413	0.2659997493
2414	0.2659151455
2415	0.2658435504
2416	0.2657853986
2417	0.2656678284
2418	0.2655494784
2419	0.2654922307
2420	0.2653973475
2421	0.2652815978
2422	0.2651942472
2423	0.2650776381
2424	0.265008688
2425	0.2649414664
2426	0.2648541828
2427	0.2647695318
2428	0.2646847988
2429	0.2646168321
2430	0.2645419315
2431	0.26442531
2432	0.2643564045
2433	0.2642642433
2434	0.2641804094
2435	0.2640646646
2436	0.2639949073
2437	0.2638801063
2438	0.2638112406
2439	0.2637432044
2440	0.2636520242
2441	0.263567326
2442	0.2634976481
2443	0.2633827974
2444	0.2633131494
2445	0.2632451331
2446	0.2631780182
2447	0.2631183689
2448	0.2630512367
2449	0.2629914209
2450	0.2629001687
2451	0.2628322517
2452	0.2627653107
2453	0.2626496181
2454	0.2625356937
2455	0.2624608551
2456	0.2623921682
2457	0.2623209407
2458	0.2622305875
2459	0.2621717205
2460	0.2620561024
2461	0.261999011
2462	0.2619069566
2463	0.2618356794
2464	0.2617687409
2465	0.2616775806
2466	0.2615866065
2467	0.261470067
2468	0.2613996714
2469	0.2612849052
2470	0.261201327
2471	0.2611442034
2472	0.2610754917
2473	0.2609616816
2474	0.2608938515
2475	0.2607808635
2476	0.2606670037
2477	0.2605825315
2478	0.2605254998
2479	0.2604676063
2480	0.2603546505
2481	0.2602391119
2482	0.2601497869
2483	0.2600341861
2484	0.2599771569
2485	0.2599211534
2486	0.2598642011
2487	0.2597739821
2488	0.2596601372
2489	0.2595699777
2490	0.2594561875
2491	0.2593902176
2492	0.2593065898
2493	0.2592398177
2494	0.2591579159
2495	0.2590769405
2496	0.2590092743
2497	0.2588963856
2498	0.2587826053
2499	0.2587256804
2500	0.2586128588
2501	0.2585550795
2502	0.2584438423
2503	0.25833188
2504	0.2582590977
2505	0.2581454267
2506	0.2580885018
2507	0.2579773664
2508	0.2579123378
2509	0.2577985724
2510	0.2577318475
2511	0.2576190109
2512	0.2575612913
2513	0.2574519664
2514	0.2573950539
2515	0.2573075568
2516	0.2572366421
2517	0.2571540227
2518	0.2570420653
2519	0.2569869955
2520	0.2569202632
2521	0.2568074266
2522	0.2567424923
2523	0.2566296905
2524	0.2565737839
2525	0.2564937919
2526	0.2564288154
2527	0.2563168208
2528	0.2562509477
2529	0.2561409225
2530	0.2560841292
2531	0.2559967935
2532	0.2559317773
2533	0.255875051
2534	0.2558109338
2535	0.2556990584
2536	0.2556200673
2537	0.25555333
2538	0.255489322
2539	0.255377464
2540	0.2553143576
2541	0.2552344178
2542	0.2551643675
2543	0.2550770566
2544	0.2549661025
2545	0.2549111371
2546	0.2548462674
2547	0.2547913492
2548	0.2547346031
2549	0.2546723162
2550	0.2546065847
2551	0.2545268039
2552	0.254457742
2553	0.2543877487
2554	0.2543238054
2555	0.2542580242
2556	0.2541489104
2557	0.2540840656
2558	0.2540291473
2559	0.2539182131
2560	0.2538393438
2561	0.2537827492
2562	0.2537286927
2563	0.2536728779
2564	0.2535629297
2565	0.2534766148
2566	0.2533683653
2567	0.2532591994
2568	0.2531893626
2569	0.2531344021
2570	0.2530546884
2571	0.2529916937
2572	0.2529226591
2573	0.2528144767
2574	0.2527514348
2575	0.2526849657
2576	0.2525758967
2577	0.2524979115
2578	0.2524413839
2579	0.2523740903
2580	0.2522650609
2581	0.2522003377
2582	0.2520912761
2583	0.2520291333
2584	0.2519644325
2585	0.2518553982
2586	0.2518023675
2587	0.2517485097
2588	0.2516795645
2589	0.2515705029
2590	0.2515175194
2591	0.2514378478
2592	0.2513582582
2593	0.2512712404
2594	0.2511622186
2595	0.2511083782
2596	0.2510304724
2597	0.2509223297
2598	0.2508370255
2599	0.2507699827
2600	0.2506610006
2601	0.2505839393
2602	0.2504758785
2603	0.2503668889
2604	0.2502825285
2605	0.2502277419
2606	0.2501649161
2607	0.2500961373
2608	0.2500183086
2609	0.2499545539
2610	0.2498473823
2611	0.2497401883
2612	0.2496773526
2613	0.2496236439
2614	0.2495164101
2615	0.2494329587
2616	0.2493248756
2617	0.249272796
2618	0.2491951312
2619	0.2491280685
2620	0.2490635514
2621	0.2489973952
2622	0.2489140679
2623	0.2488362913
2624	0.2487742702
2625	0.2487196897
2626	0.2486569211
2627	0.2485800708
2628	0.2485255599
2629	0.2484201541
2630	0.2483148103
2631	0.248227934
2632	0.2481751243
2633	0.248068057
2634	0.2479627331
2635	0.2478564406
2636	0.2477511267
2637	0.2476734718
2638	0.2476074149
2639	0.2475230719
2640	0.2474604622
2641	0.2473787665
2642	0.2472955311
2643	0.2472112924
2644	0.2471345514
2645	0.2470521157
2646	0.2469477256
2647	0.2468708679
2648	0.2468048458
2649	0.2466986378
2650	0.2465951145
2651	0.2465118791
2652	0.2464368368
2653	0.2463535393
2654	0.2462883915
2655	0.2462215746
2656	0.246118024
2657	0.2460322281
2658	0.2459498594
2659	0.2458639517
2660	0.2457605079
2661	0.2456846908
2662	0.2455812419
2663	0.2454979594
2664	0.2454229767
2665	0.2453397935
2666	0.2452789967
2667	0.2452172811
2668	0.2451505139
2669	0.2450906386
2670	0.2450388993
2671	0.2449639564
2672	0.244901451
2673	0.2448256413
2674	0.2447657064
2675	0.2447049245
2676	0.2446006139
2677	0.244539924
2678	0.2444817523
2679	0.2443985964
2680	0.2443136945
2681	0.2442504615
2682	0.2441691309
2683	0.2440648874
2684	0.2439613963
2685	0.2438809772
2686	0.2438193609
2687	0.2437151695
2688	0.2436626057
2689	0.2435812578
2690	0.2434998949
2691	0.2434491316
2692	0.243367821
2693	0.243306237
2694	0.2432232027
2695	0.2431427514
2696	0.243059732
2697	0.2429783543
2698	0.2428980346
2699	0.2428472514
2700	0.2427948068
2701	0.2427316184
2702	0.2426469028
2703	0.2425747563
2704	0.2425232331
2705	0.2424199134
2706	0.242360125
2707	0.2422585363
2708	0.2421929042
2709	0.2421331704
2710	0.242071713
2711	0.2420210019
2712	0.2419570908
2713	0.2418776006
2714	0.2418170546
2715	0.2417539681
2716	0.2416516443
2717	0.2416000863
2718	0.2414985821
2719	0.2414380411
2720	0.2413883234
2721	0.2413268983
2722	0.2412638913
2723	0.241161493
2724	0.2411019231
2725	0.2410004536
2726	0.2409489602
2727	0.2408983583
2728	0.2408387611
2729	0.2407658473
2730	0.2407062426
2731	0.2406626344
2732	0.240610381
2733	0.2405106823
2734	0.2404351632
2735	0.2403755834
2736	0.2402935599
2737	0.2402133172
2738	0.2401145622
2739	0.240063178
2740	0.2399902716
2741	0.2398906847
2742	0.2397884205
2743	0.2397156283
2744	0.2396354104
2745	0.2395857548
2746	0.239485306
2747	0.2394357473
2748	0.2393334309
2749	0.2392329673
2750	0.2391527941
2751	0.2390949925
2752	0.2389963319
2753	0.2389226779
2754	0.2388607288
2755	0.2387805134
2756	0.2387021283
2757	0.2386319091
2758	0.2385324066
2759	0.2384301821
2760	0.2383716255
2761	0.2382712215
2762	0.2381928762
2763	0.2381441941
2764	0.2380864943
2765	0.2380351424
2766	0.237978369
2767	0.2379188885
2768	0.2378570239
2769	0.2377566
2770	0.2376580412
2771	0.2375584717
2772	0.2374957229
2773	0.2374453843
2774	0.2373671184
2775	0.2372961789
2776	0.2372384518
2777	0.2371373077
2778	0.237038667
2779	0.2369810368
2780	0.236882478
2781	0.2368321816
2782	0.2367594639
2783	0.2366829763
2784	0.23658442
2785	0.2365062013
2786	0.2364296565
2787	0.2363802642
2788	0.2363217746
2789	0.2362224484
2790	0.236123922
2791	0.2360753516
2792	0.2359768227
2793	0.2359060571
2794	0.235833394
2795	0.2357766752
2796	0.2357273052
2797	0.2356707255
2798	0.2356007323
2799	0.2355022281
2800	0.2354250029
2801	0.2353764872
2802	0.2353253514
2803	0.2352777893
2804	0.2352004771
2805	0.2351404801
2806	0.2350706806
2807	0.2350080535
2808	0.2349595552
2809	0.2348611901
2810	0.23476359
2811	0.2347151314
2812	0.2346658558
2813	0.2346156711
2814	0.2345199212
2815	0.2344223733
2816	0.2343649815
2817	0.2342665891
2818	0.2342108662
2819	0.2341534371
2820	0.2340559463
2821	0.2339795729
2822	0.2339188928
2823	0.2338704218
2824	0.2337923994
2825	0.2337307309
2826	0.2336717645
2827	0.2335743134
2828	0.2334962959
2829	0.233439818
2830	0.2333781421
2831	0.2333216344
2832	0.2332627301
2833	0.2331920415
2834	0.2331214398
2835	0.2330731551
2836	0.2329977701
2837	0.2329362382
2838	0.2328797057
2839	0.2328216334
2840	0.2327600295
2841	0.2327117473
2842	0.2326338589
2843	0.2325391149
2844	0.2324694395
2845	0.2323987931
2846	0.2323022212
2847	0.2322343489
2848	0.2321778983
2849	0.232110848
2850	0.2320626353
2851	0.2319864432
2852	0.2319085225
2853	0.2318470255
2854	0.2317906568
2855	0.2317171867
2856	0.2316599265
2857	0.2315643107
2858	0.2314899365
2859	0.2314293434
2860	0.231382072
2861	0.2313067615
2862	0.231259428
2863	0.2311648379
2864	0.231089592
2865	0.2310414687
2866	0.2309841936
2867	0.2308895439
2868	0.2307941218
2869	0.230735302
2870	0.2306610048
2871	0.2305914536
2872	0.2305218279
2873	0.2304484372
2874	0.2303788637
2875	0.2303225895
2876	0.2302288935
2877	0.2301816816
2878	0.2300870915
2879	0.2300316418
2880	0.229963022
2881	0.2298887298
2882	0.2297932804
2883	0.2296996638
2884	0.2296292335
2885	0.2295838321
2886	0.2295233558
2887	0.2294287781
2888	0.2293825125
2889	0.2292889034
2890	0.2291952446
2891	0.2290989657
2892	0.2290445914
2893	0.2289759219
2894	0.2289017464
2895	0.2288266917
2896	0.2287551363
2897	0.2286606655
2898	0.2285874287
2899	0.2284920414
2900	0.2283984572
2901	0.2283058067
2902	0.2282324359
2903	0.2281592488
2904	0.2280915876
2905	0.2280330261
2906	0.2279606164
2907	0.2278653532
2908	0.2277725985
2909	0.227679121
2910	0.2276123414
2911	0.2275170659
2912	0.2274447928
2913	0.2273715734
2914	0.2273189699
2915	0.2272422686
2916	0.2271698986
2917	0.2270774196
2918	0.2270051291
2919	0.2269115647
2920	0.2268190011
2921	0.2267263333
2922	0.2266588012
2923	0.2265847176
2924	0.2265322854
2925	0.2264388278
